2025-08-10 11:16:00 root         INFO     Starting GetRecords Consumer
2025-08-10 11:17:05 root         INFO     Produced record 49665997318446811789640561441821226437007423341951188994 to Shard shardId-000000000000


2025-08-10 11:17:05 root         INFO     Read User Session {'session_id': '56620e66-a608-43b9-b29a-ecf5c19caf3c', 'customer_number': 482, 'city': 'Brickhaven', 'country': 'USA', 'credit_limit': 57048, 'browse_history': [{'product_code': 'S18_3232', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S18_1129', 'quantity': '7', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49665997596425600689321861263757936143053978104647122962
2025-08-10 11:17:05 root         INFO     Processed User Session {'session_id': '56620e66-a608-43b9-b29a-ecf5c19caf3c', 'customer_number': 482, 'city': 'Brickhaven', 'country': 'USA', 'credit_limit': 57048, 'browse_history': [{'product_code': 'S18_3232', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S18_1129', 'quantity': '7', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 8, 10, 11, 17, 5, 770491), 'overall_product_quantity': 8, 'overall_shopping_cart': 7, 'total_different_products': 2}
2025-08-10 11:17:05 root         INFO     Produced record 49665997318446811789654397924780703782688395825556488194 to Shard shardId-000000000000


2025-08-10 11:17:05 root         INFO     Read User Session {'session_id': 'a4064124-2f90-42e8-9768-f444ed86ece1', 'customer_number': 460, 'city': 'Berlin', 'country': 'Germany', 'credit_limit': 101949, 'browse_history': [{'product_code': 'S18_3259', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_1984', 'quantity': '10', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49665997596425600689321861264870147897099438251046862866
2025-08-10 11:17:05 root         INFO     Processed User Session {'session_id': 'a4064124-2f90-42e8-9768-f444ed86ece1', 'customer_number': 460, 'city': 'Berlin', 'country': 'Germany', 'credit_limit': 101949, 'browse_history': [{'product_code': 'S18_3259', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_1984', 'quantity': '10', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 8, 10, 11, 17, 5, 795851), 'overall_product_quantity': 20, 'overall_shopping_cart': 20, 'total_different_products': 2}
2025-08-10 11:17:05 root         INFO     Produced record 49665997318446811789640561441992893903392700684759465986 to Shard shardId-000000000000


2025-08-10 11:17:05 root         INFO     Read User Session {'session_id': '7849c61a-c26d-432d-81d8-7ad19efeab24', 'customer_number': 395, 'city': 'Lisboa', 'country': 'Portugal', 'credit_limit': 34678, 'browse_history': [{'product_code': 'S18_1367', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S50_4713', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S12_3380', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S32_1374', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S24_3420', 'quantity': '5', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49665997596425600689321861265242497049540744517892702226
2025-08-10 11:17:05 root         INFO     Processed User Session {'session_id': '7849c61a-c26d-432d-81d8-7ad19efeab24', 'customer_number': 395, 'city': 'Lisboa', 'country': 'Portugal', 'credit_limit': 34678, 'browse_history': [{'product_code': 'S18_1367', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S50_4713', 'quantity': '6', 'in_shopping_cart': True}, {'product_code': 'S12_3380', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S32_1374', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S24_3420', 'quantity': '5', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 8, 10, 11, 17, 5, 822677), 'overall_product_quantity': 27, 'overall_shopping_cart': 13, 'total_different_products': 5}
2025-08-10 11:17:05 root         INFO     Produced record 49665997318446811789640561442018281345604607897428295682 to Shard shardId-000000000000


2025-08-10 11:17:05 root         INFO     Read User Session {'session_id': 'b7cc6834-5d92-4ad9-b440-d876bb4c51a8', 'customer_number': 337, 'city': 'Bergamo', 'country': 'Italy', 'credit_limit': 73264, 'browse_history': [{'product_code': 'S32_1374', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S12_3148', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S700_2834', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S24_4258', 'quantity': '5', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49665997598231961050402841735329369836800684473024774178
2025-08-10 11:17:05 root         INFO     Processed User Session {'session_id': 'b7cc6834-5d92-4ad9-b440-d876bb4c51a8', 'customer_number': 337, 'city': 'Bergamo', 'country': 'Italy', 'credit_limit': 73264, 'browse_history': [{'product_code': 'S32_1374', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S12_3148', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S700_2834', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S24_4258', 'quantity': '5', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 8, 10, 11, 17, 5, 906848), 'overall_product_quantity': 18, 'overall_shopping_cart': 10, 'total_different_products': 4}
2025-08-10 11:17:05 root         INFO     Produced record 49665997318469112534839092065239606167971821784464883730 to Shard shardId-000000000001


2025-08-10 11:17:05 root         INFO     Read User Session {'session_id': 'e79f13c1-8064-4930-a4cf-fbaf30eaf1e8', 'customer_number': 295, 'city': 'Salzburg', 'country': 'Austria', 'credit_limit': 83277, 'browse_history': [{'product_code': 'S12_3891', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S700_2610', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S700_3167', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S50_4713', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_2870', 'quantity': '8', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49665997598231961050402841738051870782572832398120058914
2025-08-10 11:17:05 root         INFO     Processed User Session {'session_id': 'e79f13c1-8064-4930-a4cf-fbaf30eaf1e8', 'customer_number': 295, 'city': 'Salzburg', 'country': 'Austria', 'credit_limit': 83277, 'browse_history': [{'product_code': 'S12_3891', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S700_2610', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S700_3167', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S50_4713', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S18_2870', 'quantity': '8', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 8, 10, 11, 17, 5, 932423), 'overall_product_quantity': 29, 'overall_shopping_cart': 22, 'total_different_products': 5}
2025-08-10 11:17:05 root         INFO     Produced record 49665997318469112534839092065260157906905270480434888722 to Shard shardId-000000000001


2025-08-10 11:17:05 root         INFO     Read User Session {'session_id': 'e3540d74-e9b6-4886-8046-637ba7639d28', 'customer_number': 307, 'city': 'White Plains', 'country': 'USA', 'credit_limit': 40075, 'browse_history': [{'product_code': 'S24_3856', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S24_1046', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S24_3816', 'quantity': '7', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49665997598231961050402841741486429036097998144067862562
2025-08-10 11:17:05 root         INFO     Processed User Session {'session_id': 'e3540d74-e9b6-4886-8046-637ba7639d28', 'customer_number': 307, 'city': 'White Plains', 'country': 'USA', 'credit_limit': 40075, 'browse_history': [{'product_code': 'S24_3856', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S24_1046', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S24_3816', 'quantity': '7', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 8, 10, 11, 17, 5, 959003), 'overall_product_quantity': 22, 'overall_shopping_cart': 15, 'total_different_products': 3}
2025-08-10 11:17:05 root         INFO     Produced record 49665997318469112534852928548160397887425126134479585298 to Shard shardId-000000000001


2025-08-10 11:17:06 root         INFO     Read User Session {'session_id': '29244b1c-2b39-4ab8-86b7-af019cfb27a2', 'customer_number': 441, 'city': 'Århus', 'country': 'Denmark', 'credit_limit': 35934, 'browse_history': [{'product_code': 'S18_4409', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S18_2248', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S24_2300', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S24_4048', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_1129', 'quantity': '9', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49665997182925183218169721783540147571129242271891849266
2025-08-10 11:17:06 root         INFO     Processed User Session {'session_id': '29244b1c-2b39-4ab8-86b7-af019cfb27a2', 'customer_number': 441, 'city': 'Århus', 'country': 'Denmark', 'credit_limit': 35934, 'browse_history': [{'product_code': 'S18_4409', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S18_2248', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S24_2300', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S24_4048', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S18_1129', 'quantity': '9', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 8, 10, 11, 17, 6, 43061), 'overall_product_quantity': 34, 'overall_shopping_cart': 25, 'total_different_products': 5}
2025-08-10 11:17:06 root         INFO     Produced record 49665997318469112534839092065312141717148699534947254290 to Shard shardId-000000000001


2025-08-10 11:17:08 root         INFO     Read User Session {'session_id': 'a5944519-bce9-47cf-84db-1358768c4d4c', 'customer_number': 294, 'city': 'Bräcke', 'country': 'Sweden', 'credit_limit': 91950, 'browse_history': [{'product_code': 'S50_1392', 'quantity': '6', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49665997597473735713653128201190449454250149031576600578
2025-08-10 11:17:08 root         INFO     Processed User Session {'session_id': 'a5944519-bce9-47cf-84db-1358768c4d4c', 'customer_number': 294, 'city': 'Bräcke', 'country': 'Sweden', 'credit_limit': 91950, 'browse_history': [{'product_code': 'S50_1392', 'quantity': '6', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 8, 10, 11, 17, 8, 166652), 'overall_product_quantity': 6, 'overall_shopping_cart': 0, 'total_different_products': 1}
2025-08-10 11:17:08 root         INFO     Produced record 49665997318446811789640561443551199284875957897114157058 to Shard shardId-000000000000


2025-08-10 11:17:08 root         INFO     Read User Session {'session_id': 'a6d0ecf8-9aae-421d-a770-006697e14694', 'customer_number': 212, 'city': 'Mannheim', 'country': 'Germany', 'credit_limit': -7799, 'browse_history': [{'product_code': 'S32_1374', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_2300', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S24_2972', 'quantity': '6', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49665997596425600689321861268874110211663095231634472978
2025-08-10 11:17:08 root         INFO     Processed User Session {'session_id': 'a6d0ecf8-9aae-421d-a770-006697e14694', 'customer_number': 212, 'city': 'Mannheim', 'country': 'Germany', 'credit_limit': -7799, 'browse_history': [{'product_code': 'S32_1374', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_2300', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S24_2972', 'quantity': '6', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 8, 10, 11, 17, 8, 276919), 'overall_product_quantity': 16, 'overall_shopping_cart': 2, 'total_different_products': 3}
2025-08-10 11:17:08 root         INFO     Produced record 49665997318446811789640561443635824092248981939343589378 to Shard shardId-000000000000


2025-08-10 11:17:08 root         INFO     Read User Session {'session_id': 'ed7d97bc-308f-4d65-9ff2-0d241805da0f', 'customer_number': 238, 'city': 'Amsterdam', 'country': 'Netherlands', 'credit_limit': 74073, 'browse_history': [{'product_code': 'S18_4522', 'quantity': '1', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49665997596425600689321861269183595221484440781395591186
2025-08-10 11:17:08 root         INFO     Processed User Session {'session_id': 'ed7d97bc-308f-4d65-9ff2-0d241805da0f', 'customer_number': 238, 'city': 'Amsterdam', 'country': 'Netherlands', 'credit_limit': 74073, 'browse_history': [{'product_code': 'S18_4522', 'quantity': '1', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 8, 10, 11, 17, 8, 302982), 'overall_product_quantity': 1, 'overall_shopping_cart': 0, 'total_different_products': 1}
2025-08-10 11:17:08 root         INFO     Produced record 49665997318446811789640561443662420460280503781187125250 to Shard shardId-000000000000


2025-08-10 11:17:08 root         INFO     Read User Session {'session_id': 'ab13eb39-bc6e-4795-9642-c586332c8737', 'customer_number': 169, 'city': 'Fribourg', 'country': 'Switzerland', 'credit_limit': 94888, 'browse_history': [{'product_code': 'S50_1514', 'quantity': '10', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49665997596425600689321861273006218663105902767301984274
2025-08-10 11:17:08 root         INFO     Processed User Session {'session_id': 'ab13eb39-bc6e-4795-9642-c586332c8737', 'customer_number': 169, 'city': 'Fribourg', 'country': 'Switzerland', 'credit_limit': 94888, 'browse_history': [{'product_code': 'S50_1514', 'quantity': '10', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 8, 10, 11, 17, 8, 328866), 'overall_product_quantity': 10, 'overall_shopping_cart': 10, 'total_different_products': 1}
2025-08-10 11:17:08 root         INFO     Produced record 49665997318446811789640561443678136495935493960458305538 to Shard shardId-000000000000


2025-08-10 11:17:08 root         INFO     Read User Session {'session_id': 'f0cee3be-a4b0-4bca-ad96-cd7231961abd', 'customer_number': 375, 'city': 'Helsinki', 'country': 'Finland', 'credit_limit': 98376, 'browse_history': [{'product_code': 'S24_4258', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S12_1108', 'quantity': '8', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49665997598231961050402841743184969812656554264833818658
2025-08-10 11:17:08 root         INFO     Processed User Session {'session_id': 'f0cee3be-a4b0-4bca-ad96-cd7231961abd', 'customer_number': 375, 'city': 'Helsinki', 'country': 'Finland', 'credit_limit': 98376, 'browse_history': [{'product_code': 'S24_4258', 'quantity': '1', 'in_shopping_cart': True}, {'product_code': 'S12_1108', 'quantity': '8', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 8, 10, 11, 17, 8, 483093), 'overall_product_quantity': 9, 'overall_shopping_cart': 9, 'total_different_products': 2}
2025-08-10 11:17:08 root         INFO     Produced record 49665997318469112534839092066890998837565405443271950354 to Shard shardId-000000000001


2025-08-10 11:17:08 root         INFO     Read User Session {'session_id': '71163916-78df-4cf3-9da4-30a77022fdec', 'customer_number': 369, 'city': 'New Bedford', 'country': 'USA', 'credit_limit': 146216, 'browse_history': [{'product_code': 'S12_1666', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S24_1578', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S18_3140', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S12_1099', 'quantity': '7', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49665997598231961050402841743384442572892968559696674850
2025-08-10 11:17:08 root         INFO     Processed User Session {'session_id': '71163916-78df-4cf3-9da4-30a77022fdec', 'customer_number': 369, 'city': 'New Bedford', 'country': 'USA', 'credit_limit': 146216, 'browse_history': [{'product_code': 'S12_1666', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S24_1578', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S18_3140', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S12_1099', 'quantity': '7', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 8, 10, 11, 17, 8, 510665), 'overall_product_quantity': 21, 'overall_shopping_cart': 7, 'total_different_products': 4}
2025-08-10 11:17:08 root         INFO     Produced record 49665997318469112534852928551256456911458191657060532242 to Shard shardId-000000000001


2025-08-10 11:17:08 root         INFO     Read User Session {'session_id': '1463b675-495c-4392-ade3-d4a0a98977bb', 'customer_number': 152, 'city': 'Torino', 'country': 'Italy', 'credit_limit': 110048, 'browse_history': [{'product_code': 'S24_3432', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S18_3482', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S12_3891', 'quantity': '10', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49665997598231961050402841745422691504763235822152450082
2025-08-10 11:17:08 root         INFO     Processed User Session {'session_id': '1463b675-495c-4392-ade3-d4a0a98977bb', 'customer_number': 152, 'city': 'Torino', 'country': 'Italy', 'credit_limit': 110048, 'browse_history': [{'product_code': 'S24_3432', 'quantity': '5', 'in_shopping_cart': True}, {'product_code': 'S18_3482', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S12_3891', 'quantity': '10', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 8, 10, 11, 17, 8, 534163), 'overall_product_quantity': 24, 'overall_shopping_cart': 14, 'total_different_products': 3}
2025-08-10 11:17:08 root         INFO     Produced record 49665997318469112534839092066913968428138083397591367698 to Shard shardId-000000000001


2025-08-10 11:17:08 root         INFO     Read User Session {'session_id': '71e4f3e6-30b5-405c-bb83-f48940af5cba', 'customer_number': 381, 'city': 'Toulouse', 'country': 'France', 'credit_limit': 84578, 'browse_history': [{'product_code': 'S18_2949', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S700_2824', 'quantity': '5', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49665997598231961050402841745738221143682654311628668962
2025-08-10 11:17:08 root         INFO     Processed User Session {'session_id': '71e4f3e6-30b5-405c-bb83-f48940af5cba', 'customer_number': 381, 'city': 'Toulouse', 'country': 'France', 'credit_limit': 84578, 'browse_history': [{'product_code': 'S18_2949', 'quantity': '1', 'in_shopping_cart': False}, {'product_code': 'S700_2824', 'quantity': '5', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 8, 10, 11, 17, 8, 559275), 'overall_product_quantity': 6, 'overall_shopping_cart': 0, 'total_different_products': 2}
2025-08-10 11:17:08 root         INFO     Produced record 49665997318469112534839092066979250422397273373025501202 to Shard shardId-000000000001


2025-08-10 11:17:08 root         INFO     Read User Session {'session_id': 'cbd63af0-e030-4c81-bb35-d93a469eb771', 'customer_number': 370, 'city': 'Herzlia', 'country': 'Israel', 'credit_limit': 55832, 'browse_history': [{'product_code': 'S18_1367', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S50_1392', 'quantity': '6', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49665997598231961050402841748150028153813842126507606050
2025-08-10 11:17:08 root         INFO     Processed User Session {'session_id': 'cbd63af0-e030-4c81-bb35-d93a469eb771', 'customer_number': 370, 'city': 'Herzlia', 'country': 'Israel', 'credit_limit': 55832, 'browse_history': [{'product_code': 'S18_1367', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S50_1392', 'quantity': '6', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 8, 10, 11, 17, 8, 583575), 'overall_product_quantity': 15, 'overall_shopping_cart': 0, 'total_different_products': 2}
2025-08-10 11:17:08 root         INFO     Produced record 49665997318469112534839092066999802161330722068995506194 to Shard shardId-000000000001


2025-08-10 11:17:08 root         INFO     Read User Session {'session_id': 'a8c2c6b3-85cc-4f24-ab1e-321e6e919937', 'customer_number': 117, 'city': 'Brisbane', 'country': 'USA', 'credit_limit': 96698, 'browse_history': [{'product_code': 'S12_3148', 'quantity': '1', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49665997182925183218169721790777986453162031813782143026
2025-08-10 11:17:08 root         INFO     Processed User Session {'session_id': 'a8c2c6b3-85cc-4f24-ab1e-321e6e919937', 'customer_number': 117, 'city': 'Brisbane', 'country': 'USA', 'credit_limit': 96698, 'browse_history': [{'product_code': 'S12_3148', 'quantity': '1', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 8, 10, 11, 17, 8, 682659), 'overall_product_quantity': 1, 'overall_shopping_cart': 1, 'total_different_products': 1}
2025-08-10 11:17:08 root         INFO     Produced record 49665997318469112534852928551690461280699843530780049426 to Shard shardId-000000000001


2025-08-10 11:17:08 root         INFO     Read User Session {'session_id': '4db05d21-1671-4b55-b8af-c20fc0185256', 'customer_number': 361, 'city': 'Bern', 'country': 'Switzerland', 'credit_limit': 42015, 'browse_history': [{'product_code': 'S24_2011', 'quantity': '1', 'in_shopping_cart': True}]} from Shard shardId-000000000003 at position 49665997182925183218169721794353989027582107111586267186
2025-08-10 11:17:08 root         INFO     Processed User Session {'session_id': '4db05d21-1671-4b55-b8af-c20fc0185256', 'customer_number': 361, 'city': 'Bern', 'country': 'Switzerland', 'credit_limit': 42015, 'browse_history': [{'product_code': 'S24_2011', 'quantity': '1', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 8, 10, 11, 17, 8, 710285), 'overall_product_quantity': 1, 'overall_shopping_cart': 1, 'total_different_products': 1}
2025-08-10 11:17:08 root         INFO     Produced record 49665997318469112534839092067061457378131068156905521170 to Shard shardId-000000000001


2025-08-10 11:17:10 root         INFO     Read User Session {'session_id': '6da715fc-c5eb-4f21-9354-91c19bee2068', 'customer_number': 295, 'city': 'Charleroi', 'country': 'Belgium', 'credit_limit': 40917, 'browse_history': [{'product_code': 'S24_2000', 'quantity': '9', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49665997597473735713653128252225252929281722321857413122
2025-08-10 11:17:10 root         INFO     Processed User Session {'session_id': '6da715fc-c5eb-4f21-9354-91c19bee2068', 'customer_number': 295, 'city': 'Charleroi', 'country': 'Belgium', 'credit_limit': 40917, 'browse_history': [{'product_code': 'S24_2000', 'quantity': '9', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 8, 10, 11, 17, 10, 784435), 'overall_product_quantity': 9, 'overall_shopping_cart': 9, 'total_different_products': 1}
2025-08-10 11:17:10 root         INFO     Produced record 49665997318446811789640561445830024454849534028874252290 to Shard shardId-000000000000


2025-08-10 11:17:10 root         INFO     Read User Session {'session_id': '56e503e2-1586-4606-8dcf-4ff2d931b4f5', 'customer_number': 129, 'city': 'Glen Waverly', 'country': 'Australia', 'credit_limit': 70359, 'browse_history': [{'product_code': 'S18_1589', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S32_2206', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S700_3167', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S18_3233', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S24_2300', 'quantity': '3', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49665997597473735713653128252509350496891160246632841218
2025-08-10 11:17:10 root         INFO     Processed User Session {'session_id': '56e503e2-1586-4606-8dcf-4ff2d931b4f5', 'customer_number': 129, 'city': 'Glen Waverly', 'country': 'Australia', 'credit_limit': 70359, 'browse_history': [{'product_code': 'S18_1589', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S32_2206', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S700_3167', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S18_3233', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S24_2300', 'quantity': '3', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 8, 10, 11, 17, 10, 812197), 'overall_product_quantity': 25, 'overall_shopping_cart': 10, 'total_different_products': 5}
2025-08-10 11:17:10 root         INFO     Produced record 49665997318446811789640561445852994045422211983193669634 to Shard shardId-000000000000


2025-08-10 11:17:10 root         INFO     Read User Session {'session_id': 'edaee5f0-c1a9-4813-b4a2-c83ddbce5e34', 'customer_number': 367, 'city': 'Toulouse', 'country': 'France', 'credit_limit': 76221, 'browse_history': [{'product_code': 'S18_2625', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S18_1749', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_3259', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S24_3151', 'quantity': '6', 'in_shopping_cart': False}]} from Shard shardId-000000000000 at position 49665997597473735713653128347518830660404870110448189442
2025-08-10 11:17:10 root         INFO     Processed User Session {'session_id': 'edaee5f0-c1a9-4813-b4a2-c83ddbce5e34', 'customer_number': 367, 'city': 'Toulouse', 'country': 'France', 'credit_limit': 76221, 'browse_history': [{'product_code': 'S18_2625', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S18_1749', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S18_3259', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S24_3151', 'quantity': '6', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 8, 10, 11, 17, 10, 840925), 'overall_product_quantity': 36, 'overall_shopping_cart': 10, 'total_different_products': 4}
2025-08-10 11:17:10 root         INFO     Produced record 49665997318446811789640561445884426116732192341736030210 to Shard shardId-000000000000


2025-08-10 11:17:10 root         INFO     Read User Session {'session_id': '8e1e0089-fbce-4161-ac9e-89359352a268', 'customer_number': 112, 'city': 'Nantes', 'country': 'France', 'credit_limit': 16607, 'browse_history': [{'product_code': 'S18_4668', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S24_4048', 'quantity': '6', 'in_shopping_cart': True}]} from Shard shardId-000000000000 at position 49665997597473735713653128381348201870681039199604310018
2025-08-10 11:17:10 root         INFO     Processed User Session {'session_id': '8e1e0089-fbce-4161-ac9e-89359352a268', 'customer_number': 112, 'city': 'Nantes', 'country': 'France', 'credit_limit': 16607, 'browse_history': [{'product_code': 'S18_4668', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S24_4048', 'quantity': '6', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 8, 10, 11, 17, 10, 865769), 'overall_product_quantity': 10, 'overall_shopping_cart': 6, 'total_different_products': 2}
2025-08-10 11:17:10 root         INFO     Produced record 49665997318446811789640561445947290259352153058820751362 to Shard shardId-000000000000


2025-08-10 11:17:10 root         INFO     Read User Session {'session_id': 'd28eeae1-cd19-4917-bf6e-ac34f39f3693', 'customer_number': 379, 'city': 'Cowes', 'country': 'UK', 'credit_limit': 104550, 'browse_history': [{'product_code': 'S32_1374', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S700_2834', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S12_3380', 'quantity': '10', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49665997596425600689321861274713221920401761292290883602
2025-08-10 11:17:10 root         INFO     Processed User Session {'session_id': 'd28eeae1-cd19-4917-bf6e-ac34f39f3693', 'customer_number': 379, 'city': 'Cowes', 'country': 'UK', 'credit_limit': 104550, 'browse_history': [{'product_code': 'S32_1374', 'quantity': '5', 'in_shopping_cart': False}, {'product_code': 'S700_2834', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S12_3380', 'quantity': '10', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 8, 10, 11, 17, 10, 963766), 'overall_product_quantity': 17, 'overall_shopping_cart': 10, 'total_different_products': 3}
2025-08-10 11:17:10 root         INFO     Produced record 49665997318446811789640561446047631102380167280321363970 to Shard shardId-000000000000


